activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1813201,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccc(-c3ncccn3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '15.42', 'le': '0.29', 'lle': '3.02', 'sei': '6.14'}",CHEMBL223128,,CHEMBL223128,8.40,0,http://www.openphacts.org/units/Nanomolar,624124,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,1813202,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccc(Oc3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '15.57', 'le': '0.29', 'lle': '1.98', 'sei': '7.24'}",CHEMBL373685,,CHEMBL373685,8.70,0,http://www.openphacts.org/units/Nanomolar,624123,=,1,1,=,,EC50,nM,,2.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.0
,1813203,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '14.23', 'le': '0.26', 'lle': '1.13', 'sei': '6.96'}",CHEMBL220622,,CHEMBL220622,7.72,1,http://www.openphacts.org/units/Nanomolar,624122,=,1,1,=,,EC50,nM,,19.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,19.0
,1813204,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '17.36', 'le': '0.33', 'lle': '3.18', 'sei': '7.30'}",CHEMBL219824,,CHEMBL219824,8.10,0,http://www.openphacts.org/units/Nanomolar,624121,=,1,1,=,,EC50,nM,,8.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,8.0
,1813205,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNS(=O)(=O)Cc2ccccc2)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.74', 'le': '0.23', 'lle': '1.37', 'sei': '5.29'}",CHEMBL219773,,CHEMBL219773,6.28,0,http://www.openphacts.org/units/Nanomolar,624120,=,1,1,=,,EC50,nM,,527.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,527.0
,1813206,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)CCc2ccccc2)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '11.69', 'le': '0.22', 'lle': '0.45', 'sei': '5.89'}",CHEMBL223349,,CHEMBL223349,5.99,0,http://www.openphacts.org/units/Nanomolar,624119,=,1,1,=,,EC50,nM,,1019.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1019.0
,1813207,[],CHEMBL912552,Activity at human PPARgamma in CV1 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)NCc2ccccc2)c1,,,CHEMBL1146164,Bioorg. Med. Chem. Lett.,2006,"{'bei': '10.85', 'le': '0.20', 'lle': '0.28', 'sei': '4.90'}",CHEMBL223379,,CHEMBL223379,5.57,0,http://www.openphacts.org/units/Nanomolar,624118,=,1,1,=,,EC50,nM,,2684.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2684.0
,1878123,[],CHEMBL905440,Agonist activity at human recombinant PPARgamma by GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000019,assay format,Cc1cccc2c(-c3cccc(NCc4ccc(CC(=O)O)cc4)c3)c(Cc3ccccc3)cnc12,,,CHEMBL1143039,Bioorg. Med. Chem.,2007,,CHEMBL225828,,CHEMBL225828,5.99,0,http://www.openphacts.org/units/Nanomolar,637651,=,1,1,=,,EC50,nM,,1030.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1030.0
,1878137,[],CHEMBL905440,Agonist activity at human recombinant PPARgamma by GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000019,assay format,O=C(O)Cc1ccc(CNc2cccc(-c3c(Cc4ccccc4)cnc4c(Cl)cccc34)c2)cc1,,,CHEMBL1143039,Bioorg. Med. Chem.,2007,,CHEMBL225936,,CHEMBL225936,6.30,0,http://www.openphacts.org/units/Nanomolar,637655,=,1,1,=,,EC50,nM,,506.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,506.0
,1886112,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.64', 'le': '0.26', 'lle': '1.29', 'sei': '7.38'}",CHEMBL118939,,CHEMBL118939,5.58,1,http://www.openphacts.org/units/Nanomolar,639254,=,1,1,=,,EC50,nM,,2600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2600.0
,1886113,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '11.17', 'le': '0.23', 'lle': '-1.13', 'sei': '8.52'}",CHEMBL38943,GW501516,CHEMBL38943,5.07,0,http://www.openphacts.org/units/Nanomolar,639271,=,1,1,=,,EC50,nM,,8600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,8600.0
,1886114,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOc1ccc(CC(CCC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '12.41', 'le': '0.24', 'lle': '0.00', 'sei': '7.93'}",CHEMBL229573,,CHEMBL229573,6.00,0,http://www.openphacts.org/units/Nanomolar,639270,=,1,1,=,,EC50,nM,,1000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1000.0
,1886115,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.17', 'le': '0.26', 'lle': '0.78', 'sei': '7.93'}",CHEMBL229525,,CHEMBL229525,6.00,0,http://www.openphacts.org/units/Nanomolar,639269,=,1,1,=,,EC50,nM,,1000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1000.0
,1886116,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.19', 'le': '0.26', 'lle': '0.99', 'sei': '7.70'}",CHEMBL229837,,CHEMBL229837,5.82,0,http://www.openphacts.org/units/Nanomolar,639268,=,1,1,=,,EC50,nM,,1500.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1500.0
,1886117,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '12.85', 'le': '0.25', 'lle': '0.54', 'sei': '7.43'}",CHEMBL390116,,CHEMBL390116,5.62,0,http://www.openphacts.org/units/Nanomolar,639267,=,1,1,=,,EC50,nM,,2400.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2400.0
,1886118,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '12.86', 'le': '0.25', 'lle': '0.75', 'sei': '7.20'}",CHEMBL229786,,CHEMBL229786,5.44,0,http://www.openphacts.org/units/Nanomolar,639266,=,1,1,=,,EC50,nM,,3600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3600.0
,1886119,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(CC(C)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,,CHEMBL229785,,CHEMBL229785,,0,http://www.openphacts.org/units/Nanomolar,639265,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,1886120,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(CCC(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,,CHEMBL229888,,CHEMBL229888,,0,http://www.openphacts.org/units/Nanomolar,639264,>,1,1,>,,EC50,nM,,10000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,10000.0
,1886121,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '12.47', 'le': '0.24', 'lle': '0.24', 'sei': '7.74'}",CHEMBL229836,,CHEMBL229836,5.85,0,http://www.openphacts.org/units/Nanomolar,639262,=,1,1,=,,EC50,nM,,1400.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1400.0
,1886122,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.58', 'le': '0.26', 'lle': '0.97', 'sei': '8.18'}",CHEMBL376165,,CHEMBL376165,6.19,0,http://www.openphacts.org/units/Nanomolar,639261,=,1,1,=,,EC50,nM,,650.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,650.0
,1886123,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.24', 'le': '0.26', 'lle': '1.22', 'sei': '7.48'}",CHEMBL387914,,CHEMBL387914,5.66,0,http://www.openphacts.org/units/Nanomolar,639260,=,1,1,=,,EC50,nM,,2200.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2200.0
,1886124,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCC(Cc1ccc(OCc2ccccc2)c(CNC(=O)c2ccc(C(F)(F)F)cc2)c1)C(=O)O,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '10.73', 'le': '0.20', 'lle': '-0.66', 'sei': '6.89'}",CHEMBL426371,,CHEMBL426371,5.21,0,http://www.openphacts.org/units/Nanomolar,639259,=,1,1,=,,EC50,nM,,6200.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6200.0
,1886125,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '11.76', 'le': '0.23', 'lle': '-0.61', 'sei': '7.46'}",CHEMBL229831,,CHEMBL229831,5.64,0,http://www.openphacts.org/units/Nanomolar,639258,=,1,1,=,,EC50,nM,,2300.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2300.0
,1886126,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.04', 'le': '0.25', 'lle': '0.42', 'sei': '7.78'}",CHEMBL389903,,CHEMBL389903,5.89,0,http://www.openphacts.org/units/Nanomolar,639257,=,1,1,=,,EC50,nM,,1300.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1300.0
,1886127,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.46', 'le': '0.26', 'lle': '0.81', 'sei': '7.78'}",CHEMBL229778,,CHEMBL229778,5.89,0,http://www.openphacts.org/units/Nanomolar,639256,=,1,1,=,,EC50,nM,,1300.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1300.0
,1886128,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCOc1ccc(CC(CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '13.57', 'le': '0.26', 'lle': '1.05', 'sei': '7.60'}",CHEMBL425666,,CHEMBL425666,5.75,0,http://www.openphacts.org/units/Nanomolar,639255,=,1,1,=,,EC50,nM,,1800.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1800.0
,1886133,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOc1ccc(C[C@@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '10.98', 'le': '0.21', 'lle': '-0.46', 'sei': '6.82'}",CHEMBL427071,,CHEMBL427071,5.16,0,http://www.openphacts.org/units/Nanomolar,639263,=,1,1,=,,EC50,nM,,7000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,7000.0
,1886134,[],CHEMBL886017,Effect on PPARgamma transactivation activity in HEK293 cells,B,,,BAO_0000188,BAO_0000219,cell-based format,CCCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,,,CHEMBL1143711,Bioorg. Med. Chem.,2007,"{'bei': '12.69', 'le': '0.25', 'lle': '0.35', 'sei': '7.88'}",CHEMBL375471,,CHEMBL375471,5.96,0,http://www.openphacts.org/units/Nanomolar,639272,=,1,1,=,,EC50,nM,,1100.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1100.0
,1893421,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CO/N=C(\C)C(Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL231425,,CHEMBL231425,8.68,0,http://www.openphacts.org/units/Nanomolar,640904,=,1,1,=,,EC50,nM,,2.1,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.1
,1893422,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL282686,TESAGLITAZAR,CHEMBL282686,5.45,0,http://www.openphacts.org/units/Nanomolar,640927,=,1,1,=,,EC50,nM,,3528.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3528.0
,1893423,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL121,ROSIGLITAZONE,CHEMBL121,7.09,0,http://www.openphacts.org/units/Nanomolar,640926,=,1,1,=,,EC50,nM,,82.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,82.0
,1893424,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCO/N=C(\C)C(Cc1ccc(OCCc2nc(C(C)C)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230623,,CHEMBL230623,8.28,0,http://www.openphacts.org/units/Nanomolar,640925,=,1,1,=,,EC50,nM,,5.2,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5.2
,1893425,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO/N=C(\C)C(Cc1ccc(OCCc2nc(C(C)C)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230622,,CHEMBL230622,7.70,0,http://www.openphacts.org/units/Nanomolar,640924,=,1,1,=,,EC50,nM,,20.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,20.0
,1893426,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCO/N=C(\C)C(Cc1ccc(OCc2nc(C(C)C)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230519,,CHEMBL230519,8.30,0,http://www.openphacts.org/units/Nanomolar,640923,=,1,1,=,,EC50,nM,,5.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5.0
,1893427,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO/N=C(\C)C(Cc1ccc(OCc2nc(C(C)C)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL387588,,CHEMBL387588,7.32,0,http://www.openphacts.org/units/Nanomolar,640922,=,1,1,=,,EC50,nM,,48.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,48.0
,1893428,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,C/C(=N\OCCF)C(Cc1ccc(OCCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230518,,CHEMBL230518,8.54,0,http://www.openphacts.org/units/Nanomolar,640921,=,1,1,=,,EC50,nM,,2.9,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.9
,1893429,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCO/N=C(\C)C(Cc1ccc(OCCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230517,,CHEMBL230517,8.68,0,http://www.openphacts.org/units/Nanomolar,640920,=,1,1,=,,EC50,nM,,2.1,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.1
,1893430,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO/N=C(\C)C(Cc1ccc(OCCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230411,,CHEMBL230411,8.52,0,http://www.openphacts.org/units/Nanomolar,640919,=,1,1,=,,EC50,nM,,3.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3.0
,1893431,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,C/C(=N\OCCF)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230410,,CHEMBL230410,8.11,0,http://www.openphacts.org/units/Nanomolar,640918,=,1,1,=,,EC50,nM,,7.7,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,7.7
,1893432,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCO/N=C(\C)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL388008,,CHEMBL388008,7.55,0,http://www.openphacts.org/units/Nanomolar,640917,=,1,1,=,,EC50,nM,,28.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,28.0
,1893433,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO/N=C(\C)C(Cc1ccc(OCc2nc(-c3ccc(F)cc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230409,,CHEMBL230409,8.17,0,http://www.openphacts.org/units/Nanomolar,640916,=,1,1,=,,EC50,nM,,6.8,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,6.8
,1893434,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCO/N=C(\C)C(Cc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL389298,,CHEMBL389298,7.89,0,http://www.openphacts.org/units/Nanomolar,640915,=,1,1,=,,EC50,nM,,13.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,13.0
,1893435,[],CHEMBL906214,Agonist activity at human PPARgamma in HepG2 cells by PPAR-GAL4 transactivation assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCO/N=C(\C)C(Cc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,,,CHEMBL1143807,Bioorg. Med. Chem. Lett.,2007,,CHEMBL230305,,CHEMBL230305,8.40,0,http://www.openphacts.org/units/Nanomolar,640914,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
